"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"LOC148915",-0.354678156166667,8.88924780562844,-4.30349591808607,4.86460626063703e-05,0.000741028440471858,1.72203705046965,"LOC148915"
"MBTD1",0.433910304335845,8.63377724305803,4.30246943784524,4.88281784086462e-05,0.00074344536770129,1.71853198382578,"MBTD1"
"ZWILCH",-0.256983422930795,7.00744210674725,-4.30184530923779,4.8939231753579e-05,0.000744778514924846,1.71640105198725,"ZWILCH"
"LOC647000",-0.366464142903347,10.6844494859546,-4.30043990120313,4.91901950391054e-05,0.000747845793567094,1.71160331842249,"LOC647000"
"HIP2",-0.342650871551014,8.08359442990348,-4.30033018708029,4.92098388957522e-05,0.000747845793567094,1.71122881991114,"HIP2"
"LY6G5C",0.103215282022721,6.82412160536556,4.30032059875412,4.92115560057085e-05,0.000747845793567094,1.71119609136407,"LY6G5C"
"DNAJC19",-0.272645502842822,7.40481630271925,-4.30000260145884,4.92685368482915e-05,0.000748352955481955,1.71011067247437,"DNAJC19"
"CASZ1",0.121972908759313,6.66135773773076,4.29974343017594,4.93150240030917e-05,0.000748700316522035,1.70922607998713,"CASZ1"
"KIAA0460",-0.322286586930527,7.79742661102461,-4.29959212617177,4.93421827593205e-05,0.000748754041871929,1.70870967041384,"KIAA0460"
"LOC401152",0.43141650764572,10.5512110235248,4.29864745250176,4.95120767943491e-05,0.000750972648029122,1.70548569086207,"LOC401152"
"SLCO2B1",0.519181033675261,9.22811648374373,4.29755853137383,4.97086141445844e-05,0.00075340187201619,1.70176995439738,"SLCO2B1"
"ELAVL4",-0.727461433385619,8.40447633397449,-4.29749684557588,4.97197702289549e-05,0.00075340187201619,1.70155948033559,"ELAVL4"
"LOC729389",0.398486778571884,8.04729894477345,4.29729577637041,4.97561510676386e-05,0.000753592923480241,1.70087343795797,"LOC729389"
"EID2",-0.539987887768524,7.84009448902278,-4.29657129694113,4.98874495340526e-05,0.000755175727392438,1.6984016955551,"EID2"
"ACSS2",0.328052639589973,8.95438834849404,4.29634148780435,4.99291680658081e-05,0.000755175727392438,1.69761769688507,"ACSS2"
"PFKFB1",-0.0539827666798107,6.52223675547673,-4.29627937897392,4.99404488118232e-05,0.000755175727392438,1.69740581565868,"PFKFB1"
"SRPR",-0.270026826880467,7.28590107081375,-4.29619407550664,4.99559463830266e-05,0.000755175727392438,1.69711481008147,"SRPR"
"NUP98",0.0819994893302258,6.84825221065032,4.29573019862632,5.00403029272319e-05,0.000756090373114038,1.69553239433517,"NUP98"
"C6ORF57",-0.114293487405972,6.97025967456158,-4.29550134876053,5.0081970215751e-05,0.000756359435845311,1.69475176047291,"C6ORF57"
"CREB1",0.274032116888405,11.3576089132121,4.29536719106584,5.01064122375372e-05,0.000756368222823775,1.69429414444254,"CREB1"
"OVOL2",-0.185999053121943,6.70702190199619,-4.29358436789752,5.04323187176526e-05,0.000760925513255396,1.68821369931758,"OVOL2"
"DNAJC11",-0.0708748073041967,6.61014599087242,-4.29294925663454,5.05489132967052e-05,0.000762321860849456,1.68604797561272,"DNAJC11"
"SRP72",-0.270462143079266,8.06127319409502,-4.29156915463529,5.0803172698618e-05,0.000765431734454419,1.68134250766853,"SRP72"
"C20ORF103",-0.838638547510543,9.9969850744248,-4.29156782318853,5.08034185896561e-05,0.000765431734454419,1.68133796853253,"C20ORF103"
"RDH5",0.278593974638245,7.37422315168781,4.29041622115845,5.10165270733843e-05,0.000768277391081369,1.67741227362468,"RDH5"
"PIAS4",0.538921410021246,9.8164899230308,4.28991147286146,5.11102046885222e-05,0.000769322644171963,1.67569183849341,"PIAS4"
"LRFN5",-0.754752503109268,8.63431436367867,-4.28933166881965,5.12180171717737e-05,0.000770579565422509,1.67371572683464,"LRFN5"
"CRB2",0.0622549452945718,6.56420981355293,4.28904548903078,5.12713122211574e-05,0.000771015463667311,1.67274041681175,"CRB2"
"PAK2",0.242308285529976,8.29723637988692,4.287835300662,5.14972775403301e-05,0.000774046324337821,1.66861649070914,"PAK2"
"RFTN1",-0.374221827678221,10.2055722021773,-4.28641336210097,5.17640099640502e-05,0.000777686784767958,1.66377188897152,"RFTN1"
"LOC387770",0.0415233412496816,6.56886052149605,4.2862569556578,5.17934305913276e-05,0.000777760184625809,1.66323906530833,"LOC387770"
"ANXA7",-0.253688676342136,10.4642547711906,-4.28554861736728,5.19268739631137e-05,0.00077939484120772,1.66082614452031,"ANXA7"
"SLC4A11",0.369799299771644,7.17061293107634,4.28510643709552,5.20103442999881e-05,0.000780278236776915,1.65932000078791,"SLC4A11"
"PIK3AP1",0.222327424544526,6.91712362154009,4.2825389960019,5.24975668143633e-05,0.000787215169354455,1.65057670482927,"PIK3AP1"
"DERL3",0.0520208205019781,6.58917574985046,4.28210938564798,5.2579523210669e-05,0.000787565550814623,1.64911399763968,"DERL3"
"POU3F2",0.318568486491291,8.13817642791392,4.28205305746179,5.25902780492802e-05,0.000787565550814623,1.64892222197621,"POU3F2"
"TTC31",0.225150702665187,7.73511754458785,4.28202588986914,5.25954659644971e-05,0.000787565550814623,1.64882972738904,"TTC31"
"DDX28",-0.220036147383635,7.66624520777344,-4.28137925256732,5.27190936253308e-05,0.000788644817402885,1.64662829571825,"DDX28"
"IL17RD",0.489146084489187,9.99587874013725,4.2812598404139,5.27419541741077e-05,0.000788644817402885,1.64622178739349,"IL17RD"
"BRPF1",0.32828743352232,9.54120808141838,4.2812586763996,5.27421770629059e-05,0.000788644817402885,1.64621782483649,"BRPF1"
"C12ORF43",-0.283199338641099,7.93663275345715,-4.28096224123611,5.27989689451109e-05,0.000789121789514388,1.64520871653585,"C12ORF43"
"LOC100130616",-0.115242825005245,6.64834596088372,-4.28058871607376,5.28706140491871e-05,0.000789820200452042,1.64393724299488,"LOC100130616"
"CTDSPL2",-0.16671032875615,7.02113214438519,-4.28037969018302,5.29107478457419e-05,0.000790047436038633,1.64322575162702,"CTDSPL2"
"TMEM200A",-0.326612486610318,7.17093107055393,-4.27879626986498,5.32157279232635e-05,0.000794223417606969,1.6378367211862,"TMEM200A"
"FLNC",0.595971281307804,8.41891504384505,4.27866789234005,5.32405287828016e-05,0.000794223417606969,1.63739985266244,"FLNC"
"COL11A1",0.189985967239076,7.20527136346923,4.27816018947585,5.33387197500355e-05,0.000795313930421508,1.63567221845958,"COL11A1"
"RHBDL2",0.465049446001258,8.66681425074067,4.2764955901728,5.36618855558903e-05,0.000799756357367994,1.63000871712686,"RHBDL2"
"MAPT",-0.28192959974699,9.34828487285645,-4.27558538885631,5.38393911147476e-05,0.000802024764256344,1.62691248549362,"MAPT"
"TMEM133",0.255408864165902,7.07657748981879,4.27467292726477,5.4017906550446e-05,0.00080430607686667,1.62380896655262,"TMEM133"
"LYRM7",-0.240139183095598,9.73530752507215,-4.27453186853322,5.40455544674848e-05,0.000804339942074773,1.62332922503939,"LYRM7"
"UBA7",0.431188080122847,7.82912169112747,4.27389305001872,5.41709359065681e-05,0.000805827624701177,1.6211567201106,"UBA7"
"TMEM59",-0.339925964911405,11.4981253406846,-4.27357517642202,5.42334298353224e-05,0.000806378858245647,1.62007576359677,"TMEM59"
"DCTPP1",-0.250741738784846,8.47916460193011,-4.27205208872156,5.45338360344452e-05,0.000810465355036058,1.61489705024866,"DCTPP1"
"TMOD1",-0.388915013245439,8.69786678211006,-4.27168751041811,5.4605981625606e-05,0.000811157271570623,1.6136575988198,"TMOD1"
"KLK1",-0.130609333205701,6.63614532179088,-4.27066777039934,5.48082654721709e-05,0.000813646647002267,1.61019114510574,"KLK1"
"EMX2",0.499285661593154,9.3523130867537,4.27048769576362,5.48440616179761e-05,0.000813646647002267,1.60957906054499,"EMX2"
"PFDN4",-0.295352580074659,7.816319190776,-4.27042133464305,5.48572589085578e-05,0.000813646647002267,1.60935349904344,"PFDN4"
"ALS2CR4",-0.286656643505594,8.27987504930804,-4.27032596121613,5.48762312710046e-05,0.000813646647002267,1.60902932841964,"ALS2CR4"
"FGD3",0.296505695194271,7.38159629205935,4.26969474099572,5.50019579289772e-05,0.000815129530784748,1.60688394599443,"FGD3"
"AMMECR1L",0.22091671383263,7.88773413078257,4.2694392711292,5.50529215300156e-05,0.000815284998797554,1.60601571338651,"AMMECR1L"
"OPCML",-0.52176557207012,9.4695304727954,-4.2693204436825,5.5076641912858e-05,0.000815284998797554,1.6056118805713,"OPCML"
"SMARCD3",0.293477169529469,8.61213522261945,4.26925552762405,5.50896046506107e-05,0.000815284998797554,1.60539126746807,"SMARCD3"
"HS.556018",0.236977351477869,8.73539893178474,4.26898393217422,5.51438700343477e-05,0.000815707270223436,1.60446828968516,"HS.556018"
"SYNJ1",-0.46871482719739,9.37059694439093,-4.26826601228037,5.52875607019575e-05,0.000817451340602637,1.60202871482898,"SYNJ1"
"HS.497591",0.459277954459045,9.29025720129684,4.2681067690066,5.53194819762672e-05,0.000817541994707539,1.60148762156206,"HS.497591"
"TP53I11",-0.0998469265349504,6.77547276728688,-4.26777045188215,5.53869572623449e-05,0.000818157756391582,1.60034488878488,"TP53I11"
"RAD51C",-0.293865189908847,7.40340995172531,-4.26757044336972,5.5427122634451e-05,0.000818369719381507,1.5996653291236,"RAD51C"
"LOC644852",0.386032491390424,7.84539953766914,4.26724859166553,5.54918153990044e-05,0.000818943458169664,1.59857182914771,"LOC644852"
"RAB11A",-0.277808565548165,10.4145472803011,-4.26701687819264,5.55384353506633e-05,0.000819250070086564,1.597784607331,"RAB11A"
"LOC400721",0.147531681126789,13.5758400867408,4.26662476097122,5.56174141431099e-05,0.0008200335015519,1.59645249010405,"LOC400721"
"RAB40C",-0.306925833021388,11.0511769206128,-4.26620629089451,5.57018204464334e-05,0.000820569145958433,1.59503092797352,"RAB40C"
"FLJ14712",-0.0865296837254652,6.61981940123807,-4.26604338084093,5.57347131858269e-05,0.000820569145958433,1.59447753795117,"FLJ14712"
"DDB2",0.0988196759539068,6.74671637076758,4.26597447669001,5.57486310841575e-05,0.000820569145958433,1.59424348094485,"DDB2"
"NAV3",-0.468215837847548,8.01653621895847,-4.26593164069773,5.57572851859453e-05,0.000820569145958433,1.59409797470019,"NAV3"
"KCTD13",-0.580938946208795,8.04332454512093,-4.26567038958767,5.58100935058005e-05,0.000820822329207633,1.59321057039994,"KCTD13"
"HS.132453",0.0555805841850887,6.59878752200921,4.26559038116304,5.58262757656674e-05,0.000820822329207633,1.59293880852152,"HS.132453"
"PHF2",0.219630840601905,7.75976946718422,4.26533706142105,5.58775413283817e-05,0.00082119520635591,1.5920783864739,"PHF2"
"ZNF565",0.300865101076606,8.01301535200474,4.26366024986867,5.62180339627081e-05,0.000825816346903544,1.58638373754036,"ZNF565"
"IMP3",-0.292487915157533,10.3972550944089,-4.2634548113713,5.62598877078534e-05,0.000826048374404332,1.58568613798596,"IMP3"
"PPP1R16B",0.284556905194995,10.5218740813973,4.26309667101068,5.63329231723424e-05,0.000826737807668173,1.5844700635493,"PPP1R16B"
"LOC728782",0.257590452354652,11.6903157140593,4.26264270053553,5.64256328109986e-05,0.000827634321834093,1.58292868496714,"LOC728782"
"LOC654042",-0.0650450358558885,6.64406113265479,-4.26254195368659,5.64462272493789e-05,0.000827634321834093,1.58258662993781,"LOC654042"
"FBXW2",-0.168689923130942,7.52364352329051,-4.26162572787921,5.6633853416108e-05,0.000830001457832003,1.57947609213267,"FBXW2"
"AP3M2",-0.279493663363038,10.0924412939876,-4.26114812033694,5.67318972381694e-05,0.000830819340297636,1.57785480142195,"AP3M2"
"KIAA0913",0.261230633836838,9.94947319398573,4.26107117501493,5.67477079804086e-05,0.000830819340297636,1.57759361251404,"KIAA0913"
"SF3A1",-0.249399265197098,7.41874235131055,-4.26097105620505,5.67682867850057e-05,0.000830819340297636,1.57725376610053,"SF3A1"
"TUBB2C",-0.484050647788118,9.6113608232237,-4.26046930562424,5.68715271012152e-05,0.000831946197096688,1.57555068153014,"TUBB2C"
"ENC1",-1.21331115562119,11.1418733213748,-4.25983146603777,5.70030308221762e-05,0.000833485275398057,1.57338584842886,"ENC1"
"TFAP2A",0.0355947494190607,6.55309414957157,4.25909168472284,5.71559196169579e-05,0.000835069526583145,1.57087527154796,"TFAP2A"
"RUFY1",0.0904952634985401,7.04873353122381,4.25905232351166,5.71640653843982e-05,0.000835069526583145,1.57074169985875,"RUFY1"
"C1ORF203",0.183933128285706,6.94177797261192,4.25865414834451,5.72465304167063e-05,0.000835888997793454,1.56939054059793,"C1ORF203"
"PJA1",-0.343933893321618,7.40990665078854,-4.2583206704209,5.73156845301622e-05,0.000836513443649236,1.56825898284237,"PJA1"
"SLC6A16",0.230135019873713,7.21320111760329,4.25811455821239,5.7358466829933e-05,0.000836752599405834,1.56755962961286,"SLC6A16"
"ANGPT1",0.261671174037284,7.16641802782075,4.2579525176648,5.73921229067406e-05,0.000836858461887616,1.56700982911643,"ANGPT1"
"DLG3",-0.227725016001408,7.19407067586236,-4.25611000045354,5.77761599620729e-05,0.000842070929102396,1.56075910033817,"DLG3"
"MAP3K9",-0.261375270044391,7.30246791019064,-4.25578424462019,5.78443150272783e-05,0.000842676831969082,1.55965414719518,"MAP3K9"
"IL13RA2",-0.188541495309829,6.71715859598618,-4.25552526815908,5.78985537942558e-05,0.000843079538483192,1.55877574430107,"IL13RA2"
"FIG4",-0.314938527502061,8.19409937217383,-4.25513524567468,5.79803308552355e-05,0.000843882685083089,1.55745291771896,"FIG4"
"KDM4D",-0.123332357281956,6.63868206629011,-4.25499709415673,5.80093241875658e-05,0.000843917199057291,1.55698437144215,"KDM4D"
"HS.334831",0.250050415823988,8.8495573320022,4.25442814787299,5.81288743436053e-05,0.00084519276654751,1.55505486566356,"HS.334831"
"FLJ42986",-0.0747739245030994,6.52247920979697,-4.25432616426435,5.8150328827764e-05,0.00084519276654751,1.55470901843075,"FLJ42986"
"LOC651476",-0.0929856434069301,6.56658433167676,-4.25222040523341,5.85950334652391e-05,0.000851257582703579,1.54756909033814,"LOC651476"
"CCDC93",0.263452618219983,8.89716444270182,4.25197456320404,5.86471651005121e-05,0.000851257582703579,1.54673566246383,"CCDC93"
"NKX2-3",0.0453042508758346,6.48727038196985,4.25187898990437,5.86674438255098e-05,0.000851257582703579,1.54641166782274,"NKX2-3"
"EFNA1",0.393221419443078,8.84626779541931,4.25179770393953,5.86846963924724e-05,0.000851257582703579,1.54613611091768,"EFNA1"
"APBA2",-0.361083858204129,8.40498785206962,-4.25171684308964,5.87018635895906e-05,0.000851257582703579,1.54586199832971,"APBA2"
"AUH",-0.400981392173342,7.88997554158097,-4.25112444135716,5.882778161933e-05,0.000852693496722799,1.54385389522935,"AUH"
"RHOU",0.370887468960543,10.5671919257267,4.25043019134157,5.8975679834134e-05,0.000854446549699291,1.54150076772776,"RHOU"
"ZNF395",0.380289001019122,8.80146325681485,4.24975704819448,5.91194242465961e-05,0.000856137847700821,1.53921940504413,"ZNF395"
"HTR4",-0.103345672818707,6.70548521944819,-4.2492486039682,5.92282226216846e-05,0.000856739817550676,1.53749637300479,"HTR4"
"AKAP11",-0.381494855335269,9.31476180791102,-4.24920063508635,5.92384971132086e-05,0.000856739817550676,1.53733382102552,"AKAP11"
"PTPRN2",-0.442107023442754,8.21748964484796,-4.24918394711203,5.92420719265325e-05,0.000856739817550676,1.53727727080909,"PTPRN2"
"FLJ46257",-0.0683624510553713,6.54340765768399,-4.24879105743492,5.93262949453963e-05,0.000857566598161908,1.53594593233965,"FLJ46257"
"LDOC1",-0.647667727606539,8.62866280512762,-4.2475213366376,5.95992735945971e-05,0.000861119860049557,1.53164389493357,"LDOC1"
"SLC26A2",0.135747434144828,6.93269769672457,4.24725232085122,5.96572650263833e-05,0.000861565057556423,1.53073252299355,"SLC26A2"
"FAM155B",-0.194761081850055,6.79597421579139,-4.24616591939495,5.98920139267739e-05,0.000864254981039714,1.52705237000517,"FAM155B"
"FCGBP",0.853519158110778,8.54599663996387,4.24612159490102,5.99016104380552e-05,0.000864254981039714,1.5269022343031,"FCGBP"
"HSGT1",-0.27978738221191,7.24570558951098,-4.24585059429456,5.99603159312685e-05,0.000864254981039714,1.52598432325168,"HSGT1"
"SECISBP2L",-0.356346795112398,9.6237432192133,-4.24581500675195,5.99680292043978e-05,0.000864254981039714,1.52586378670333,"SECISBP2L"
"SCHIP1",-0.502980917572991,9.5097507008632,-4.24576051819071,5.99798409554376e-05,0.000864254981039714,1.52567923278285,"SCHIP1"
"PRDM2",-0.240615784853496,7.18213811356661,-4.24548861499561,6.00388163032904e-05,0.000864711711410407,1.52475831249528,"PRDM2"
"HS.545536",0.0540422261854525,6.59259403219718,4.24484860743942,6.01778538551065e-05,0.000866320602727918,1.52259078650312,"HS.545536"
"PFKFB4",0.341334767229672,8.24277634818606,4.24386058847419,6.03931049988958e-05,0.000868827955560677,1.51924503588224,"PFKFB4"
"SAPS3",0.256204291539552,8.63629967475208,4.24379766120201,6.04068395601177e-05,0.000868827955560677,1.51903195999373,"SAPS3"
"LOC100129759",-0.239135861255212,7.30372008365139,-4.24357195635284,6.04561268977212e-05,0.000869142504606694,1.51826772440343,"LOC100129759"
"MFSD6",-0.500650774245935,9.66783640505446,-4.24287328728962,6.06089419221877e-05,0.000870944451012399,1.51590219174293,"MFSD6"
"LOC728183",0.0638914341339643,6.58855741408973,4.24240336514065,6.0711934338333e-05,0.000872029142965635,1.51431127752096,"LOC728183"
"WDR47",-0.651798301101888,8.24332955919514,-4.24164081763121,6.08794206990296e-05,0.000874038784492408,1.51172991406185,"WDR47"
"DNM1L",-0.490263053279337,8.69078370972899,-4.23967441288907,6.13133829935623e-05,0.000879870638703452,1.50507458310426,"DNM1L"
"SLC35B4",-0.281543425900265,8.86548886814087,-4.2391749640934,6.14240799346532e-05,0.000881060332094347,1.50338449085996,"SLC35B4"
"NEFM",-1.12542842507293,10.0999887473545,-4.23870010693547,6.15295052630034e-05,0.000881977673252875,1.50177772768866,"NEFM"
"ZNF816A",0.173111382273077,7.25371342094082,4.23863632698986,6.15436786509577e-05,0.000881977673252875,1.50156192535972,"ZNF816A"
"GABBR1",-0.307024563324511,9.27086048354139,-4.23778664477411,6.17327986330367e-05,0.000883971239469634,1.49868717690058,"GABBR1"
"LOC402560",0.276432392818181,7.76936695596909,4.23776080336464,6.17385591225795e-05,0.000883971239469634,1.49859975262473,"LOC402560"
"LOC145837",-0.163324597240647,6.85638350390734,-4.23659229043034,6.19995832391477e-05,0.000887191730486259,1.494646888579,"LOC145837"
"GOLM1",0.225235055696875,7.81453757032467,4.23650350481065,6.20194597715315e-05,0.000887191730486259,1.49434657047989,"GOLM1"
"C2ORF55",-0.625626441244163,10.2592716957007,-4.23622910053148,6.20809298300292e-05,0.000887466434566719,1.49341842009426,"C2ORF55"
"FLJ39061",-0.091482469686305,6.5930739702751,-4.23590943298132,6.21526135751276e-05,0.000887466434566719,1.49233721679277,"FLJ39061"
"AZIN1",-0.382237265012273,9.04091600583452,-4.23583348120781,6.2169657094786e-05,0.000887466434566719,1.49208033442107,"AZIN1"
"KCNJ8",0.321414063915099,7.95702244314597,4.23581519202549,6.21737618469328e-05,0.000887466434566719,1.4920184775837,"KCNJ8"
