"SYMBOL","nprobes","meanlogFC","minadjP","meanB"
"IFFO1",1,-0.146091679336616,3.31651826209114e-05,6.27043446418224
"PSD2",1,0.568514483647062,3.34514205004131e-05,6.25975482486561
"SLC16A14",1,-0.51360312148478,3.39027080268831e-05,6.24451015954186
"C1ORF57",1,-0.282245920803208,3.40188255749718e-05,6.23379898414743
"FAM113A",1,0.305124455929461,3.40188255749718e-05,6.23515729275056
"KIAA0114",1,0.328883547412133,3.40188255749718e-05,6.23427180346718
"TOX2",1,-0.349909798979295,3.43685626187383e-05,6.22159808178657
"HS.24119",1,0.49328801677455,3.45418139011703e-05,6.21434902661159
"AP1S1",1,-0.270558336410514,3.45985794390512e-05,6.20741473560108
"ARX",1,-0.28078105572038,3.45985794390512e-05,6.20837570804131
"GAD2",1,-0.796396543290083,3.45985794390512e-05,6.20298311239747
"HAR1A",1,-0.195355527889287,3.45985794390512e-05,6.20370129971439
"BEX1",1,-0.843488068595301,3.47943662505741e-05,6.19468891928517
"FAM80B",1,0.341220459034991,3.47943662505741e-05,6.19275236984944
"C2CD2L",1,-0.272369698692104,3.48977408594684e-05,6.18742252581591
"NCRNA00085",1,0.580987563677823,3.48977408594684e-05,6.18509159504876
"RASL12",1,0.693617233436495,3.49953899806973e-05,6.17682687391748
"SPHKAP",1,-0.578082576467765,3.49953899806973e-05,6.17837262029487
"WDR40A",1,0.275932136896561,3.49953899806973e-05,6.17522096118519
"SLC38A2",1,0.571987096020669,3.52432263650278e-05,6.16373149275013
"ZNF25",1,-0.682514817014649,3.52432263650278e-05,6.16582134968656
"SNCB",1,-0.610321624290705,3.61884794185209e-05,6.13618296618676
"PHF14",1,-0.337096323214098,3.63441707907013e-05,6.12972656487626
"RASSF1",1,0.208281940713911,3.63463124892714e-05,6.12730221947879
"CHN1",1,-0.723332617427323,3.65924905797779e-05,6.11852117905701
"CALM3",1,-0.516502551973796,3.66085411170978e-05,6.11574766896187
"BEX2",1,-0.882374410784129,3.67825179343037e-05,6.10888891262253
"AIMP2",1,-0.24968163940285,3.70012352415716e-05,6.08235382178172
"CATSPER2",1,0.537483011345655,3.70012352415716e-05,6.08969453377557
"CHCHD2",1,-0.30282724396246,3.70012352415716e-05,6.09147736127
"F8A1",1,-0.440868610402894,3.70012352415716e-05,6.08722811000098
"FOXC1",1,0.749985006249428,3.70012352415716e-05,6.08260299251173
"GLT25D1",1,0.431103383697266,3.70012352415716e-05,6.084120311274
"IFT52",1,-0.218360477558882,3.70012352415716e-05,6.09163851657218
"RNF135",1,0.202364074119118,3.70012352415716e-05,6.09397277031754
"SLC12A4",1,0.190300856839664,3.70012352415716e-05,6.08255990897388
"LRFN2",1,-0.368457297309888,3.73405881227451e-05,6.07137966982721
"LOC649355",1,-0.13867610514599,3.76337827148813e-05,6.06165519095912
"ATP6V1D",1,-0.607965606728291,3.78958378457677e-05,6.05277500384235
"FANCF",1,-0.177128903967686,3.86594401522969e-05,6.03153099770016
"FMNL2",1,0.356443302036363,3.86980963784456e-05,6.02830913176574
"FLJ25363",1,0.697011725330221,3.88068243574741e-05,6.02337545952699
"LOC729120",1,0.597603967656626,3.88270722989797e-05,6.02061867856152
"HOMER3",1,0.362044751439349,3.88779981658465e-05,6.0171170662914
"PSTPIP1",1,0.161530538616963,3.89937843591816e-05,6.01203981405906
"PNOC",1,-0.142088048683177,3.91529548354941e-05,6.00368281051668
"RTKN2",1,-0.113593118866407,3.91529548354941e-05,6.00419536700638
"HPCA",1,-0.804677081145813,4.00512339677755e-05,5.97988460120638
"AXUD1",1,0.654781041802462,4.06434404255263e-05,5.95934384808872
"C6ORF168",1,-0.340510220098452,4.06434404255263e-05,5.9592606901888
"C8ORF37",1,0.370057042669144,4.06434404255263e-05,5.95941637896025
"ATP2A2",1,-0.61562913293222,4.1211491684294e-05,5.94385380330611
"FLJ42562",1,-0.220446545988277,4.13389334012498e-05,5.9377401432551
"PXN",1,0.254925872079342,4.13389334012498e-05,5.93650792669953
"FOXO4",1,0.717724448565079,4.14904518880697e-05,5.93083250745185
"FGF12",1,-0.685541239742328,4.20714254596444e-05,5.91542235581065
"BAAT",1,-0.120998810486968,4.21278613953215e-05,5.91144208777524
"TBCC",1,-0.287681550793244,4.21278613953215e-05,5.90977802118492
"GAD1",1,-0.887623424919983,4.25465522794711e-05,5.89820060261544
"OTUB1",1,-0.378267806411959,4.3082165126188e-05,5.88413747575884
"TMEM111",1,-0.226085135736433,4.32019431848431e-05,5.87933116774763
"RTN4",1,-0.65532013505204,4.33298311063557e-05,5.87435923428777
"MCL1",1,0.478796090355988,4.35024774394212e-05,5.86842216465687
"TOMM20",1,-0.708470446279211,4.54889297686935e-05,5.82383366075173
"HS.344170",1,-0.34953629104695,4.58667223341553e-05,5.8116830933291
"UIMC1",1,0.315836995489855,4.58667223341553e-05,5.81342917604016
"ATG16L2",1,0.265531972152933,4.60449791947335e-05,5.80372582086387
"CDH22",1,-0.354869867587156,4.60449791947335e-05,5.80566060392654
"CTXN2",1,-0.231057950732549,4.64398969369077e-05,5.79348129411142
"RLBP1L1",1,-0.17681102584532,4.64398969369077e-05,5.79135814501191
"LOC91664",1,0.126500508969936,4.68208014294053e-05,5.78147684883076
"YJEFN3",1,-0.383415281030032,4.69409482727191e-05,5.77692743741252
"KLF15",1,0.507652346789603,4.72615618431647e-05,5.76834978424159
"YY1",1,0.323390164914523,4.7418146529384e-05,5.76310205541366
"TUBB3",1,-0.740194909381966,4.7793991288458e-05,5.75350010655918
"ATP11C",1,0.178724447670177,4.78303617794793e-05,5.7363594259299
"C5ORF13",1,-0.550746069393105,4.78303617794793e-05,5.74041587327116
"C6ORF160",1,0.574411357017169,4.78303617794793e-05,5.73413583470542
"CCDC46",1,0.184308313301198,4.78303617794793e-05,5.74659334204272
"KIAA1467",1,-0.675365070117453,4.78303617794793e-05,5.75004135740667
"RNF130",1,0.463890318173261,4.78303617794793e-05,5.73408418150445
"SFRS1",1,0.22338015254287,4.78303617794793e-05,5.73710777080887
"SLC2A11",1,-0.181671885914006,4.78303617794793e-05,5.73755113107451
"TAC1",1,-0.300024507642576,4.78303617794793e-05,5.73784464648491
"SPRR2G",1,-0.129884309313745,4.78757910189805e-05,5.72980768936109
"STXBP1",1,-1.00072749457098,4.78757910189805e-05,5.72907767365001
"VPRBP",1,0.087088829143938,4.816179260719e-05,5.72137284801118
"RBP4",1,-0.29266501033984,4.8458022249253e-05,5.7135054692928
"BFSP1",1,-0.147793087585163,4.87139749247602e-05,5.70072327642661
"MTMR11",1,0.271598645668349,4.87139749247602e-05,5.70115751213208
"RGS6",1,-0.315870843912811,4.87139749247602e-05,5.70037925821917
"SCN2B",1,-0.941847802102799,4.87139749247602e-05,5.70437758878965
"ALS2CR16",1,-0.214454344312571,4.87237366843925e-05,5.69816949797285
"CYP4A11",1,-0.223401029411542,4.90302470573047e-05,5.69019619629042
"CIRBP",1,-0.727121428683899,4.91808480097704e-05,5.68353491857125
"HS.390250",1,-0.928853050541868,4.91808480097704e-05,5.68326502723872
"GLTP",1,0.50547154717815,4.98846239819502e-05,5.66776356184511
"MDP1",1,-0.26921457642195,5.01702818092659e-05,5.65964083126336
"PTH2R",1,-0.59803353609789,5.01702818092659e-05,5.65834689816674
"PDCD4",1,0.621059448780276,5.04766424250676e-05,5.65057361073321
"IL17RB",1,0.62006584915842,5.0909471567645e-05,5.64047665281814
"GPR4",1,0.601145362917294,5.11402133438983e-05,5.63419934344494
"NDUFC1",1,-0.245277845757517,5.14222547769399e-05,5.62699738048281
"MESDC1",1,-0.145524502871488,5.15579294796205e-05,5.62252124688848
"ACSL6",1,-0.130186090602665,5.17792947435295e-05,5.61648239907107
"DNAJA2",1,-0.425749450542765,5.19666002062424e-05,5.61108747103608
"CAPRIN1",1,-0.377255395997324,5.25979224025696e-05,5.59707387712515
"NFATC4",1,0.107695305601743,5.25979224025696e-05,5.59569925573467
"SETD2",1,0.213994481856068,5.37214834823572e-05,5.57366917912951
"NSBP1",1,0.265051611821827,5.38842725350939e-05,5.56690222427141
"TCEAL6",1,-0.709969988595834,5.38842725350939e-05,5.56760937168498
"C2CD2",1,0.394594494873536,5.39099116718676e-05,5.55678739924057
"HS.19339",1,-0.382497015919371,5.39099116718676e-05,5.55736306074633
"LOC100131289",1,-0.127621409110917,5.39099116718676e-05,5.55887049626067
"PLOD1",1,0.641363586175066,5.39099116718676e-05,5.55955707275888
"RGS4",1,-1.51422172778339,5.39099116718676e-05,5.56241257852115
"DNM3",1,-0.773915006405582,5.43442123244992e-05,5.53502294137591
"GPER",1,0.814913006001097,5.43442123244992e-05,5.54413122005036
"MDH2",1,-0.409664303466366,5.43442123244992e-05,5.54029530058797
"NOL4",1,-0.50873456174274,5.43442123244992e-05,5.53591778840548
"PSCDBP",1,0.119732004238156,5.43442123244992e-05,5.54283546388304
"RCAN2",1,-0.844867623406193,5.43442123244992e-05,5.53994746263959
"SC5DL",1,-0.78954383930532,5.43442123244992e-05,5.53390753717585
"SNORD104",1,0.321663555538131,5.43442123244992e-05,5.5389966587597
"WSCD1",1,0.545685123145459,5.44820230965304e-05,5.52961183220153
"ALPP",1,0.514495344692683,5.45911740155612e-05,5.5245685181493
"ARRDC2",1,0.340102710313904,5.45911740155612e-05,5.52394185817148
"GPN1",1,-0.290709106582026,5.47120603690914e-05,5.51808689951449
"ZC3H12C",1,0.363594757719168,5.47120603690914e-05,5.51972996315459
"LOC644596",1,-0.31187656966949,5.49920485161649e-05,5.51136738265487
"ATP5H",1,-0.41979611745035,5.5057166691302e-05,5.50803844757437
"CHMP4B",1,-0.281575377192835,5.5057166691302e-05,5.50279429674093
"LOC283932",1,0.316657116715038,5.5057166691302e-05,5.50370042547195
"LOC642031",1,0.674881660469952,5.5057166691302e-05,5.50315058389539
"CSF2RA",1,0.587724121256592,5.54876067410313e-05,5.49253080694248
"LCMT1",1,-0.28130153167629,5.54876067410313e-05,5.49169538580354
"FAHD1",1,-0.315428840210279,5.55393858100355e-05,5.48528255219183
"INPPL1",1,0.708134746812819,5.55393858100355e-05,5.48588953731886
"PSMD1",1,-0.344066886343478,5.55393858100355e-05,5.4865533801961
"STAT5A",1,0.367556098850865,5.57281759279089e-05,5.48022457650046
"MOBKL3",1,-0.529268007488588,5.57414265383862e-05,5.47816715581499
"UBE2W",1,-0.375337342648813,5.58740859106311e-05,5.47225698120071
"WBP5",1,0.397480125176513,5.58740859106311e-05,5.47345406568552
"LOC100130053",1,0.723254866087879,5.59414846709981e-05,5.46929103552515
"FAM127A",1,-0.35841201722825,5.611819518633e-05,5.46266422752525
"HMGA1",1,-0.215048600341455,5.611819518633e-05,5.46425691531413
"FOXO1",1,0.419934148832612,5.61601409786858e-05,5.4601440438956
"ADAM23",1,-0.57893974669725,5.61773338301976e-05,5.45448276053266
"ATP1A3",1,-0.499183301644218,5.61773338301976e-05,5.45727407212028
"NBEAL2",1,0.30692215868141,5.61773338301976e-05,5.45264529717904
"TNFRSF1B",1,0.702507754308494,5.61773338301976e-05,5.45350396268054
"HLA-DMB",1,0.69641306184586,5.61849482099705e-05,5.45072310658658
"SGIP1",1,-0.589238100733072,5.62543001586041e-05,5.44630497480823
"TMEM137",1,0.779820979816327,5.62543001586041e-05,5.44597482761715
"TFAP2C",1,0.245763460521892,5.63103283551626e-05,5.44324612853544
"GDF10",1,-0.359867884156409,5.67038928875242e-05,5.42953215047163
"HPCAL1",1,-0.479183068413358,5.67038928875242e-05,5.43448314990931
"HS.575222",1,0.141325280699693,5.67038928875242e-05,5.43088383960114
"PRMT8",1,-0.274062164278746,5.67038928875242e-05,5.42987764424278
"PCMT1",1,-0.575937145105355,5.68975885642234e-05,5.42276382158306
"SEZ6L2",1,-0.421735826099587,5.68975885642234e-05,5.42435837903261
"TMEM216",1,0.442079566302398,5.69790393363482e-05,5.41854376632932
"WBP2",1,-0.382991985998546,5.69790393363482e-05,5.4178884365181
"CA10",1,-0.54281736607331,5.69835329547217e-05,5.41605994015474
"ASTN1",1,-0.390744424454475,5.70473642257389e-05,5.41199480642902
"LEPREL1",1,0.344394112561824,5.70473642257389e-05,5.41149933712462
"GABARAPL1",1,-0.758196506307794,5.74610865571498e-05,5.4028212022556
"HLA-DMA",1,0.657657708729708,5.74610865571498e-05,5.40082141400939
"RET",1,-0.0942251146467035,5.74610865571498e-05,5.39941560686977
"LOC440132",1,-0.103988784991278,5.78932745169243e-05,5.39056616994007
"HAVCR2",1,0.543282795538378,5.83332330001269e-05,5.37884169698056
"LOC653496",1,0.414036761242878,5.83332330001269e-05,5.37475350886289
"MAFF",1,0.266784832702275,5.83332330001269e-05,5.37531527449335
"NDRG4",1,-0.392221227573822,5.83332330001269e-05,5.38153864560879
"SYDE1",1,0.381038866958867,5.83332330001269e-05,5.37616408848161
"ABCC12",1,-0.399308191673382,5.93049136147898e-05,5.35735251889611
"PNKD",1,-0.459622453204933,5.94197409299879e-05,5.35380365924154
"C9ORF80",1,0.375325412731193,5.95537421864696e-05,5.34995572076647
"HABP4",1,-0.327359481539336,5.95934779259901e-05,5.34761633908997
"CARTPT",1,-0.463075590092539,6.03199388873352e-05,5.33440950419883
"C21ORF88",1,0.0723107478684479,6.06160169316698e-05,5.32806083967433
"HS.461819",1,-0.302791622890333,6.06303074839941e-05,5.3251075810321
"SCOC",1,-0.626908430631731,6.06303074839941e-05,5.32444632566839
"HSPB8",1,0.521495094060404,6.06375844888232e-05,5.32264156672692
"TM2D2",1,-0.456646196757385,6.10543022836167e-05,5.31445167140376
"LOC728014",1,0.561912491618793,6.14379632690369e-05,5.30513804028481
"THY1",1,-0.613994275831548,6.14379632690369e-05,5.30630553468201
"DUS4L",1,-0.331667006262958,6.17151531559427e-05,5.2991857055514
"CAST",1,0.32651585160317,6.21354477319123e-05,5.28939380766282
"CCDC115",1,-0.316082249978832,6.21354477319123e-05,5.28992806244239
"BBX",1,0.397340333046037,6.23789159338632e-05,5.28234452802658
"IGSF3",1,-0.395728366713957,6.23789159338632e-05,5.28234833405112
"TMEM130",1,-0.73171425673195,6.28910399438122e-05,5.27291871524209
"MORC4",1,0.11589628471116,6.30478385409011e-05,5.26889387511397
"SNORA18",1,-0.235791403513506,6.34493866907052e-05,5.26120904742196
"LOC652900",1,-0.626197188491657,6.34549028095281e-05,5.25846612220519
"SUB1",1,-0.572770093933416,6.34549028095281e-05,5.25781898353232
"UBASH3B",1,-0.236224428173895,6.35622704465588e-05,5.25456472275433
"HDDC3",1,-0.219374705673957,6.41460947905231e-05,5.2442390931053
"GRIN2A",1,-0.490689525001276,6.48868214982017e-05,5.23005632119815
"LOC100129828",1,0.696601855359315,6.48868214982017e-05,5.23124711847114
"TBC1D7",1,-0.405482744433036,6.52327815857731e-05,5.22337093622692
"FKBP1A",1,-0.490965224127585,6.54878631972837e-05,5.21803144099608
"LOC646630",1,-0.454343608660393,6.60468140619231e-05,5.20833222212243
"SEH1L",1,-0.402642438383912,6.62342837971005e-05,5.20401247797034
"KCNG3",1,-0.198880941981145,6.64146605494076e-05,5.19965174153026
"PSMA5",1,-0.368134584143979,6.64146605494076e-05,5.19818068495243
"EGR3",1,-0.38215988879659,6.64295262668085e-05,5.19472889692124
"VTA1",1,-0.420001919271394,6.64295262668085e-05,5.19593072354501
"IQSEC2",1,-0.329062928321507,6.64383523460558e-05,5.19298726352716
"RASAL3",1,0.449773207889477,6.68867111704111e-05,5.18499088976674
"MAP3K6",1,0.489202838630526,6.69256384823819e-05,5.18282865996346
"HS.335413",1,0.253272444746373,6.69506937604471e-05,5.18086611918195
"TCERG1",1,-0.184764775132581,6.69846428649926e-05,5.17878041326781
"HS.434957",1,0.282402262160254,6.7462768850149e-05,5.17042819986735
"LOC400446",1,0.622523105181145,6.76395885035404e-05,5.16634481792105
"BAIAP2",1,-0.256141320033935,6.76582169561732e-05,5.16448705840736
"PARD3",1,0.11617685654578,6.79085798155607e-05,5.15938790691816
"GPI",1,-0.568746605148975,6.83431601429116e-05,5.15015445897669
"KLC2",1,-0.140580653504107,6.83431601429116e-05,5.15099476059618
"GDAP1L1",1,-0.226147679885132,6.83716946958909e-05,5.14817261351294
"IL9",1,-0.066744635688881,6.87848362918447e-05,5.14087228339477
"LOC100134361",1,0.290211964533233,6.94844170786908e-05,5.1281110482124
"PODN",1,0.37794711876314,6.94844170786908e-05,5.12944251596608
"GLO1",1,-0.558274584395567,6.95199684898586e-05,5.12290821439742
"KIAA1107",1,-1.05985141316926,6.95199684898586e-05,5.12447943561263
"LARGE",1,-0.388717797345345,6.95199684898586e-05,5.12306671513079
"POFUT1",1,0.365601033829376,7.01609483067901e-05,5.11263149242771
"TOMM70A",1,-0.491197405286425,7.09826784046003e-05,5.10001735055929
"GDAP1",1,-0.424816411105494,7.11202577199074e-05,5.09661789149534
"KLF6",1,0.399034398573898,7.14092822142817e-05,5.0912099776932
"LOC643336",1,-0.594726901421453,7.1490148750414e-05,5.0885791408666
"VGLL4",1,0.413595693389793,7.15058480998594e-05,5.08681647577568
"C16ORF75",1,-0.311632492835071,7.15285345541977e-05,5.08032363441033
"CLN8",1,0.277894144445532,7.15285345541977e-05,5.08077711917882
"FOXJ3",1,-0.303670750856311,7.15285345541977e-05,5.08380038719577
"LYAR",1,0.227396641491421,7.15285345541977e-05,5.08064841728891
"LOC401442",1,-0.141132668811168,7.20603260707443e-05,5.06735406096084
"LOC644684",1,-0.231922615803238,7.20603260707443e-05,5.06955736012447
"PAK1",1,-1.02362041476002,7.20603260707443e-05,5.06714359700062
"USP11",1,-0.499829800807726,7.20603260707443e-05,5.06949322182313
"ATP6V0E1",1,0.392017707464559,7.24662102533677e-05,5.05375963921976
"CD83",1,-0.461555784036058,7.24662102533677e-05,5.05736466078302
"DCUN1D5",1,-0.316130697406283,7.24662102533677e-05,5.05502837588989
"HS.538259",1,-0.758679205088576,7.24662102533677e-05,5.05666026152932
"MAL2",1,-1.10477412757027,7.24662102533677e-05,5.05349325725945
"NMNAT2",1,-0.681953075342099,7.24662102533677e-05,5.05114433952655
"NRGN",1,-0.899218060491055,7.24662102533677e-05,5.05153733624025
"C16ORF68",1,-0.211498819257483,7.32328164710222e-05,5.03964527309814
"FAM84B",1,0.370319889390482,7.35776519404684e-05,5.0336760911352
"MIR199A1",1,-0.0690015298810378,7.3981746855651e-05,5.02696996206864
"LIN7B",1,-0.522994325279203,7.46798041181349e-05,5.01655268090101
"FOXD1",1,0.534915121734239,7.483031843004e-05,5.01313768544365
"ZNF441",1,-0.203573230626641,7.61803547561966e-05,4.9946717032343
"ARF3",1,-0.492354063762567,7.66868875737653e-05,4.98493431489764
"BHLHB3",1,0.297401901936714,7.66868875737653e-05,4.98389197681506
"LOC442597",1,-0.0901482372898599,7.66868875737653e-05,4.98565843717556
"PTPRO",1,-0.5536571419448,7.67613122887218e-05,4.98147892480394
"PHF17",1,-0.399852629306469,7.73434451115149e-05,4.97282125443105
"C7ORF27",1,0.495475453652055,7.88204343879812e-05,4.95190270327939
"LOC644092",1,0.117964861308525,7.88204343879812e-05,4.95210673577521
"ARL6IP1",1,-0.416717915544741,7.90656698589446e-05,4.9466168156174
"MBOAT2",1,0.272638246426025,7.90656698589446e-05,4.94503585883537
"PIN1",1,-0.336290457982724,7.90656698589446e-05,4.9445127718657
"LILRB1",1,0.415815056874681,7.90843110260492e-05,4.94281274200657
"ZBTB20",1,0.637434503041106,7.96363598277077e-05,4.93474006683947
"CREG2",1,-0.992529934519856,8.0063846008548e-05,4.9253886302075
"CRIP1",1,0.474762882224151,8.0063846008548e-05,4.92742622952726
"DAB2",1,0.335309246042947,8.0063846008548e-05,4.92525331796895
"C16ORF48",1,0.466476662183847,8.02352906212464e-05,4.92175937938274
"PDE5A",1,0.298170647426009,8.02549756990706e-05,4.92006401984666
"CHGB",1,-1.39665894674417,8.02950804484346e-05,4.91812972519949
"TTC38",1,0.461104077649476,8.10930732103461e-05,4.90729144488199
"DLX1",1,-0.468183685206902,8.14082242985176e-05,4.90215654021674
"PNLDC1",1,-0.123664135450552,8.18469713307006e-05,4.89360252868127
"PTAR1",1,0.417386921812845,8.18469713307006e-05,4.8954703897418
"RGL2",1,0.322106181051041,8.18469713307006e-05,4.89125724969617
"SLITRK1",1,-0.696564750315593,8.18469713307006e-05,4.89259284608929
"C17ORF97",1,-0.459633410484613,8.18484137991956e-05,4.88684821005052
"FAM59A",1,0.207304395625362,8.18484137991956e-05,4.88547474345079
"RHBDF1",1,0.588547762403353,8.18484137991956e-05,4.88614022708266
"WDR61",1,-0.431296582965146,8.18484137991956e-05,4.88646359093034
"SRGAP1",1,0.522953449283671,8.22259484270249e-05,4.8796739755049
